Team,Year,Date,Round_Num,Round_Num_Full,Own_MoSHBODS_Rating_Off,Own_MoSHBODS_Rating_Def,Own_MoSHBODS_Rating_Comb,Own_MoSHBODS_Rating_After_Game_Off,Own_MoSHBODS_Rating_After_Game_Def,Own_MoSHBODS_Rating_After_Game_Comb
Geelong,1947,23/08/1947,18,R18,0.078078848,-0.184680696,-0.106601848,0.100011071,-0.18706997,-0.087058899
Hawthorn,1947,23/08/1947,18,R18,-0.370529891,-0.492953735,-0.863483626,-0.358716242,-0.555952614,-0.914668855
Sydney,1947,23/08/1947,18,R18,-0.096828746,0.095452877,-0.001375869,-0.033829867,0.083639228,0.04980936
Geelong,1947,30/08/1947,19,R19,0.100011071,-0.18706997,-0.087058899,0.136559461,-0.195519974,-0.058960512
Carlton,1947,30/08/1947,19,R19,0.152141383,0.430171684,0.582313067,0.160591387,0.393623294,0.554214681
Collingwood,1947,30/08/1947,19,R19,0.125212151,0.190394945,0.315607096,0.171991532,0.164263647,0.336255179
Essendon,1947,30/08/1947,19,R19,0.44488306,0.198435603,0.643318663,0.471014359,0.151656222,0.622670581
Fitzroy,1947,30/08/1947,19,R19,8.32E-05,0.571561366,0.571644525,0.129681646,0.550187389,0.679869035
Western Bulldogs,1947,30/08/1947,19,R19,-0.035395041,0.066853426,0.031458385,-0.014021064,-0.062745062,-0.076766126
Kangaroos,1947,30/08/1947,19,R19,-0.327958882,-0.208386703,-0.536345585,-0.368754133,-0.172246095,-0.541000228
Hawthorn,1947,30/08/1947,19,R19,-0.358716242,-0.555952614,-0.914668855,-0.394856849,-0.515157363,-0.910014212
St Kilda,1947,30/08/1947,19,R19,-0.713373442,-0.578977735,-1.292351177,-0.642750393,-0.692775922,-1.335526315
Melbourne,1947,30/08/1947,19,R19,0.020457742,0.298831492,0.319289234,0.134255929,0.228208443,0.362464371
Richmond,1947,30/08/1947,19,R19,0.151942396,0.16504179,0.316984186,0.21689836,0.165925904,0.382824264
Sydney,1947,30/08/1947,19,R19,-0.033829867,0.083639228,0.04980936,-0.034713981,0.018683264,-0.016030718
Fitzroy,1947,6/09/1947,20,SF,0.129681646,0.550187389,0.679869035,0.13521043,0.577997571,0.713208001
Richmond,1947,6/09/1947,20,SF,0.21689836,0.165925904,0.382824264,0.189088178,0.16039712,0.349485297
Carlton,1947,13/09/1947,20,SF,0.160591387,0.393623294,0.554214681,0.202111767,0.389590772,0.591702539
Essendon,1947,13/09/1947,20,SF,0.471014359,0.151656222,0.622670581,0.475046881,0.110135841,0.585182722
Essendon,1947,20/09/1947,21,PF,0.475046881,0.110135841,0.585182722,0.535151345,0.096131801,0.631283146
Fitzroy,1947,20/09/1947,21,PF,0.13521043,0.577997571,0.713208001,0.14921447,0.517893108,0.667107578
Carlton,1947,27/09/1947,22,GF,0.202111767,0.389590772,0.591702539,0.165808399,0.377427694,0.543236093
Essendon,1947,27/09/1947,22,GF,0.535151345,0.096131801,0.631283146,0.547314423,0.132435169,0.679749592
Hawthorn,1948,17/04/1948,1,R1,-0.24870106,-0.324472483,-0.573173543,-0.260150128,-0.41048136,-0.670631487
Carlton,1948,17/04/1948,1,R1,0.104434619,0.237723286,0.342157905,0.190443496,0.249172353,0.439615849
Kangaroos,1948,17/04/1948,1,R1,-0.232260233,-0.10848941,-0.340749643,-0.287094903,-0.146443061,-0.433537964
Collingwood,1948,17/04/1948,1,R1,0.108329073,0.103461655,0.211790728,0.146282724,0.158296325,0.304579049
Melbourne,1948,17/04/1948,1,R1,0.084561258,0.143737361,0.228298619,-0.033554555,0.088579734,0.055025179
Essendon,1948,17/04/1948,1,R1,0.344726646,0.08341445,0.428141096,0.399884274,0.201530263,0.601414537
Fitzroy,1948,17/04/1948,1,R1,0.093982913,0.326195595,0.420178508,0.066662661,0.307300057,0.373962718
Geelong,1948,17/04/1948,1,R1,0.086012141,-0.12314849,-0.037136349,0.104907678,-0.095828238,0.009079441
Western Bulldogs,1948,17/04/1948,1,R1,-0.008831184,-0.039520052,-0.048351236,0.227903742,0.019069823,0.246973565
St Kilda,1948,17/04/1948,1,R1,-0.404837106,-0.436345746,-0.841182852,-0.463426982,-0.673080671,-1.136507653
Sydney,1948,17/04/1948,1,R1,-0.021864643,0.011767676,-0.010096967,0.164403162,0.012015942,0.176419104
Richmond,1948,17/04/1948,1,R1,0.119097416,0.101026318,0.220123734,0.118849149,-0.085241486,0.033607663
Carlton,1948,24/04/1948,2,R2,0.190443496,0.249172353,0.439615849,0.070869629,0.215850705,0.286720335
Fitzroy,1948,24/04/1948,2,R2,0.066662661,0.307300057,0.373962718,0.099984309,0.426873924,0.526858233
Richmond,1948,24/04/1948,2,R2,0.118849149,-0.085241486,0.033607663,0.255851062,0.091831174,0.347682236
Western Bulldogs,1948,24/04/1948,2,R2,0.227903742,0.019069823,0.246973565,0.050831081,-0.117932089,-0.067101008
Geelong,1948,24/04/1948,2,R2,0.104907678,-0.095828238,0.009079441,0.170692529,-0.015842375,0.154850154
Kangaroos,1948,24/04/1948,2,R2,-0.287094903,-0.146443061,-0.433537964,-0.367080766,-0.212227911,-0.579308677
St Kilda,1948,24/04/1948,2,R2,-0.463426982,-0.673080671,-1.136507653,-0.602536228,-0.569907154,-1.172443383
Melbourne,1948,24/04/1948,2,R2,-0.033554555,0.088579734,0.055025179,-0.136728072,0.22768898,0.090960909
Collingwood,1948,26/04/1948,2,R2,0.146282724,0.158296325,0.304579049,0.286875713,0.208135957,0.495011671
Sydney,1948,26/04/1948,2,R2,0.164403162,0.012015942,0.176419104,0.11456353,-0.128577047,-0.014013518
Essendon,1948,26/04/1948,2,R2,0.399884274,0.201530263,0.601414537,0.296501549,0.250854946,0.547356496
Hawthorn,1948,26/04/1948,2,R2,-0.260150128,-0.41048136,-0.670631487,-0.309474811,-0.307098635,-0.616573447
Geelong,1948,1/05/1948,3,R3,0.170692529,-0.015842375,0.154850154,0.183085194,-0.004228308,0.178856886
